ProcessID,HaplotypeID
CNCAD286-07,Hydropsyche grahami_1[7]China.Yunnan
CNCAD258-07,Hydropsyche grahami_1[7]China.Yunnan
CNCAD287-07,Hydropsyche grahami_1[7]China.Yunnan
HMCAD013-07,Hydropsyche bulgaromanorum_1[3]Austria
HMCAD012-07,Hydropsyche bulgaromanorum_1[3]Austria
HMCAD009-07,Hydropsyche bulgaromanorum_1[3]Austria
HMCAD011-07,Hydropsyche bulgaromanorum_2[1]Austria
CNCAD354-07,Hydropsyche grahami F_1[3]China.Jiangxi
CNCAD352-07,Hydropsyche grahami F_1[3]China.Jiangxi
CNCAD052-07,Hydropsyche grahami F_1[3]China.Jiangxi
CNCAD353-07,Hydropsyche grahami F_2[1]China.Jiangxi
OFCAD621-08,Hydropsyche frisoni_1[1]AL
KKUMN094-10,Hydropsyche frisoni_2[1]TN
HMKKT983-11,Cheumatopsyche sidanggala_1[1]Indonesia
HMTRI185-08,Hydropsyche battos_1[1]Laos
JPCAD531-08,Hydropsyche tepoka_1[2]New Zealand
JPCAD530-08,Hydropsyche tepoka_1[2]New Zealand
JPCAD529-08,Hydropsyche tepoka_2[2]New Zealand
JPCAD528-08,Hydropsyche tepoka_2[2]New Zealand
JPCAD527-08,Hydropsyche tepoka_3[1]New Zealand
CNCAD347-07,Hydropsyche hedini_1[1]China.Sichuan
HMTRI193-09,Hydropsyche kozhantschikovi_1[6]China.|China.Beijing Shi
CAUTR031-09,Hydropsyche kozhantschikovi_1[6]China.|China.Beijing Shi
CAUTR020-09,Hydropsyche kozhantschikovi_1[6]China.|China.Beijing Shi
CAUTR019-09,Hydropsyche kozhantschikovi_1[6]China.|China.Beijing Shi
CAUTR018-09,Hydropsyche kozhantschikovi_1[6]China.|China.Beijing Shi
CAUTR017-09,Hydropsyche kozhantschikovi_1[6]China.|China.Beijing Shi
MGCAD134-08,Hydropsyche kozhantschikovi_2[1]Mongolia
MGCAD132-08,Hydropsyche kozhantschikovi_3[1]Mongolia
CAUTR026-09,Hydropsyche kozhantschikovi_4[1]China.Beijing Shi
HMTRI194-09,Hydropsyche kozhantschikovi_5[1]China.
HMTRI292-09,Hydropsyche kozhantschikovi_6[1]China.
CNCAD337-07,Hydropsyche kozhantschikovi_7[1]China.Beijing Shi
MGCAD136-08,Hydropsyche kozhantschikovi_8[1]Mongolia
HMTRI293-09,Hydropsyche kozhantschikovi_9[1]China.
FLCAD045-08,Hydropsyche mississippiensis_1[2]FL
FLCAD024-08,Hydropsyche mississippiensis_1[2]FL
CJCAD029-07,Hydropsyche mississippiensis_2[1]SC
