ProcessID,HaplotypeID
LTUT248-11,Ecnomus volsellus_1[1]Australia.New South Wales
UMNEB806-08,Ecnomus volsellus_2[1]Australia.New South Wales
UMNEA673-08,Polycentropus altmani_1[2]Venezuela
UMNEA671-08,Polycentropus altmani_1[2]Venezuela
LTUT169-11,Polyplectropus_1[3]Australia.Queensland
LTUT168-11,Polyplectropus_1[3]Australia.Queensland
LTUT167-11,Polyplectropus_1[3]Australia.Queensland
CNCAD532-07,Polyplectropus_2[1]China.Guangxi
LTUT158-11,Polyplectropus_3[1]Australia.Queensland
CNCAD629-09,Dipseudopsidae_1[1]China.Guangxi
PKCAD211-07,Cernotina calcea_1[1]TN
FLCAD064-08,Cernotina calcea_2[1]FL
FLCAD048-08,Cernotina calcea_3[1]FL
BHMKK064-12,Ecnomus puro_1[1]Thailand
HMTRI053-08,Ecnomus puro_2[1]Thailand
ELPYO106-08,Psychomyia flavida_1[1]ON
LTUT465-11,Ecnomus cuspidis_1[1]Australia.Western Australia
LTUT256-11,Ecnomus cuspidis_2[1]Australia.Queensland
FBCAD022-10,Holocentropus dubius_1[2]Germany|Norway
OFTRI316-10,Holocentropus dubius_1[2]Germany|Norway
HMTRI025-08,Ecnomus auryn_1[1]United Arab Emirates
UMNEB423-08,Polycentropus barri_1[1]WV
OFXZT033-10,Austrotinodes cubanus_1[1]Cuba
CJCAD055-07,Homoplectra flinti_1[1]NC
CNPLY049-09,Plectrocnemia tortosa_1[1]China.Sichuan
CNPLY050-09,Plectrocnemia tortosa_2[1]China.Sichuan
NECAD228-08,Nyctiophylax uncus_1[3]NS
NECAD227-08,Nyctiophylax uncus_1[3]NS
NECAD225-08,Nyctiophylax uncus_1[3]NS
NECAD219-08,Nyctiophylax moestus_1[12]NB|NS
NECAD218-08,Nyctiophylax moestus_1[12]NB|NS
NECAD217-08,Nyctiophylax moestus_1[12]NB|NS
NBTRI435-08,Nyctiophylax moestus_1[12]NB|NS
NBTRI716-08,Nyctiophylax moestus_1[12]NB|NS
NBTRI418-08,Nyctiophylax moestus_1[12]NB|NS
NBTRI432-08,Nyctiophylax moestus_1[12]NB|NS
NBTRI357-08,Nyctiophylax moestus_1[12]NB|NS
NBTRI344-08,Nyctiophylax moestus_1[12]NB|NS
NBTRI345-08,Nyctiophylax moestus_1[12]NB|NS
NBTRI420-08,Nyctiophylax moestus_1[12]NB|NS
NBTRI422-08,Nyctiophylax moestus_1[12]NB|NS
NECAD208-08,Nyctiophylax moestus_2[9]MN|NB|ON
NBTRI354-08,Nyctiophylax moestus_2[9]MN|NB|ON
NBTRI433-08,Nyctiophylax moestus_2[9]MN|NB|ON
NBTRI337-08,Nyctiophylax moestus_2[9]MN|NB|ON
UMNEB301-08,Nyctiophylax moestus_2[9]MN|NB|ON
UMNEB300-08,Nyctiophylax moestus_2[9]MN|NB|ON
NBTRI407-08,Nyctiophylax moestus_2[9]MN|NB|ON
NBTRI409-08,Nyctiophylax moestus_2[9]MN|NB|ON
NBTRI364-08,Nyctiophylax moestus_2[9]MN|NB|ON
NBTRI417-08,Nyctiophylax moestus_3[6]NB
NBTRI408-08,Nyctiophylax moestus_3[6]NB
NBCAD022-08,Nyctiophylax moestus_3[6]NB
NBTRI545-08,Nyctiophylax moestus_3[6]NB
NBTRI434-08,Nyctiophylax moestus_3[6]NB
NBTRI421-08,Nyctiophylax moestus_3[6]NB
PKCAD188-07,Nyctiophylax moestus_4[4]KY|MN|ON|TN
