ProcessID,HaplotypeID
UMNEB144-08,Brachysetodes quadrifidus_1[7]Chile
UMNEB130-08,Brachysetodes quadrifidus_2[2]Chile
UMNEB129-08,Brachysetodes quadrifidus_2[2]Chile
UMNEB147-08,Brachysetodes quadrifidus_3[2]Chile
UMNEB123-08,Brachysetodes quadrifidus_3[2]Chile
UMNEB126-08,Brachysetodes quadrifidus_4[1]Chile
UMNEB146-08,Brachysetodes quadrifidus_5[1]Chile
MDA311-08,Ceraclea nepha_1[1]VA
OFCAD322-08,Ceraclea nepha_2[1]VA
OFCAD323-08,Ceraclea nepha_3[1]TN
OFCAD321-08,Ceraclea nepha_4[1]VA
OFCAD320-08,Ceraclea nepha_5[1]VA
UMNEB232-08,Nectopsyche n. sp. 7 COL_1[1]Colombia
JPMYS030-09,Mystacides NK sp. JP1_1[6]Japan
JPMYS029-09,Mystacides NK sp. JP1_1[6]Japan
JPMYS027-09,Mystacides NK sp. JP1_1[6]Japan
JPMYS026-09,Mystacides NK sp. JP1_1[6]Japan
JPMYS025-09,Mystacides NK sp. JP1_1[6]Japan
JPMYS023-09,Mystacides NK sp. JP1_1[6]Japan
JPMYS036-09,Mystacides NK sp. JP1_2[3]Japan
JPMYS035-09,Mystacides NK sp. JP1_2[3]Japan
JPMYS032-09,Mystacides NK sp. JP1_2[3]Japan
JPMYS022-09,Mystacides NK sp. JP1_3[2]Japan
JPMYS021-09,Mystacides NK sp. JP1_3[2]Japan
JPMYS028-09,Mystacides NK sp. JP1_4[1]Japan
JPMYS034-09,Mystacides NK sp. JP1_5[1]Japan
JPMYS033-09,Mystacides NK sp. JP1_6[1]Japan
JPMYS031-09,Mystacides NK sp. JP1_7[1]Japan
JPMYS024-09,Mystacides NK sp. JP1_8[1]Japan
MPBZT083-09,Atanatolica XZ sp. BZ1_1[2]Brazil.Rio de Janeiro
MPBZT002-09,Atanatolica XZ sp. BZ1_1[2]Brazil.Rio de Janeiro
DRCAD390-10,Oecetis eddlestoni_1[2]KS
DRCAD389-10,Oecetis eddlestoni_1[2]KS
PKCAD450-07,Triaenodes taenius_1[3]VA
PKCAD449-07,Triaenodes taenius_1[3]VA
OFCAD438-08,Triaenodes taenius_1[3]VA
OFCAD436-08,Triaenodes taenius_2[1]TN
GBMH4024-08,Triplectides insperatus_1[1]
OFTRI209-10,Oecetis brachyura_1[3]Japan
OFTRI208-10,Oecetis brachyura_1[3]Japan
OFTRI210-10,Oecetis brachyura_1[3]Japan
UMNEB263-08,Setodes chipolanus_1[2]FL
KKUMN214-10,Setodes chipolanus_1[2]FL
FLCAD137-09,Setodes chipolanus_2[1]FL
FLCAD139-09,Nectopsyche tavara_1[1]FL
UMNEB225-08,Nectopsyche tavara_2[1]FL
FLCAD186-09,Nectopsyche tavara_3[1]FL
UMNEA156-08,Nectopsyche tavara_4[1]FL
PKCAD261-07,Ceraclea protonepha_1[5]FL|GA|SC|VA
PKCAD027-07,Ceraclea protonepha_1[5]FL|GA|SC|VA
OFCAD327-08,Ceraclea protonepha_1[5]FL|GA|SC|VA
OFCAD326-08,Ceraclea protonepha_1[5]FL|GA|SC|VA
FLCAD012-08,Ceraclea protonepha_1[5]FL|GA|SC|VA
MDA314-08,Ceraclea protonepha_2[1]VA
GUCAD072-08,Ceraclea protonepha_3[1]ON
EBTCH038-11,Oecetis cf. inconspicua CHU2_1[8]MB
CUCAD730-07,Oecetis cf. inconspicua CHU2_1[8]MB
CUCAD728-07,Oecetis cf. inconspicua CHU2_1[8]MB
CUCAD723-07,Oecetis cf. inconspicua CHU2_1[8]MB
CUCAD184-07,Oecetis cf. inconspicua CHU2_1[8]MB
