ProcessID,HaplotypeID
CNCAD042-07,Hydropsychidae_Macrostemum_fastosum_4[1]China.Jiangxi
CNCAD043-07,Hydropsychidae_Macrostemum_fastosum_5[1]China.Jiangxi
CNCAD211-07,Hydropsychidae_Macrostemum_fastosum_6[1]China.Guangxi
HMCAD082-07,Hydropsychidae_Macrostemum_fastosum_7[1]Thailand
HMCAD081-07,Hydropsychidae_Macrostemum_fastosum_8[1]Thailand
HMCAD592-09,Hydropsychidae_Macrostemum_fastosum_9[1]Thailand
HMCAD591-09,Hydropsychidae_Macrostemum_fastosum_10[1]Thailand
CNCAD224-07,Hydropsychidae_Macrostemum_fastosum_11[1]China.Guangdong
CNCAD376-07,Hydropsychidae_Macrostemum_fastosum_12[1]China.Jiangxi
CNCAD231-07,Hydropsychidae_Macrostemum_fastosum_13[1]China.Guangxi
CNCAD506-07,Hydropsychidae_Macrostemum_fastosum_14[1]China.Guangdong
CNCAD377-07,Hydropsychidae_Macrostemum_fastosum_15[1]China.Jiangxi
CNCAD379-07,Hydropsychidae_Macrostemum_fastosum_16[1]China.Jiangxi
TRIFI322-11,Leptoceridae_Triaenodes_simulans_1[1]Finland
TRIFI506-11,Leptoceridae_Triaenodes_simulans_2[1]Latvia
MGCAD265-08,Leptoceridae_Triaenodes_simulans_3[1]Mongolia
MGCAD238-08,Leptoceridae_Triaenodes_simulans_4[1]Mongolia
MGCAD268-08,Leptoceridae_Triaenodes_simulans_5[1]Mongolia
MGCAD269-08,Leptoceridae_Triaenodes_simulans_6[1]Mongolia
MGCAD266-08,Leptoceridae_Triaenodes_simulans_7[1]Mongolia
MGCAD270-08,Leptoceridae_Triaenodes_simulans_8[1]Mongolia
MGCAD267-08,Leptoceridae_Triaenodes_simulans_9[1]Mongolia
HMKKT036-10,Leptoceridae_Triaenodes_simulans_10[1]Romania
TRIFI1061-14,Leptoceridae_Triaenodes_simulans_11[1]Finland
HMKKT852-11,Leptoceridae_Triaenodes_simulans_12[1]Austria
TFLAN183-11,Polycentropodidae_Cyrnus_flavidus_1[7]Belgium|Norway|Poland
TFLAN129-11,Polycentropodidae_Cyrnus_flavidus_1[7]Belgium|Norway|Poland
TFLAN128-11,Polycentropodidae_Cyrnus_flavidus_1[7]Belgium|Norway|Poland
TFLAN127-11,Polycentropodidae_Cyrnus_flavidus_1[7]Belgium|Norway|Poland
KKCAD705-09,Polycentropodidae_Cyrnus_flavidus_1[7]Belgium|Norway|Poland
STUBA007-12,Polycentropodidae_Cyrnus_flavidus_1[7]Belgium|Norway|Poland
ODTRI022-14,Polycentropodidae_Cyrnus_flavidus_1[7]Belgium|Norway|Poland
TRIFI244-10,Polycentropodidae_Cyrnus_flavidus_2[2]Finland
