ProcessID,HaplotypeID
MDA907-09,Helicopsyche borealis_33[1]NB
UMNEB345-08,Helicopsyche borealis_34[1]MN
UMNEB344-08,Helicopsyche borealis_35[1]AZ
MLCN032-08,Helicopsyche borealis_36[1]MB
UMNEB341-08,Helicopsyche borealis_37[1]MN
ONCAD441-08,Helicopsyche borealis_38[1]ON
UMNEB339-08,Helicopsyche borealis_39[1]Costa Rica
UMNEB615-08,Helicopsyche borealis_40[1]OR
BKCAD062-08,Helicopsyche borealis_41[1]NY
PKCAD303-07,Helicopsyche borealis_42[1]KY
ONCAD439-08,Helicopsyche borealis_43[1]ON
SMCAD210-07,Helicopsyche borealis_44[1]TN
NBTRI149-08,Helicopsyche borealis_45[1]NB
BKCAD024-08,Helicopsyche borealis_46[1]NY
BKCAD058-08,Helicopsyche borealis_47[1]NY
CBCAD233-10,Helicopsyche borealis_48[1]NS
PKCAD036-07,Helicopsyche borealis_49[1]TN
DRCAD075-09,Helicopsyche borealis_50[1]NY
PKCAD173-07,Helicopsyche borealis_51[1]VA
DRCAD076-09,Helicopsyche borealis_52[1]NY
UMNEA035-08,Helicopsyche borealis_53[1]FL
PKCAD741-08,Helicopsyche borealis_54[1]TN
PKCAD278-07,Helicopsyche borealis_55[1]GA
CBCAD185-10,Helicopsyche borealis_56[1]NS
PKCAD153-07,Helicopsyche borealis_57[1]SC
LTUT675-12,Helicopsyche_1[1]Australia.New South Wales
LTUT674-12,Helicopsyche_2[1]Australia.New South Wales
LTUT683-12,Helicopsyche_3[1]Australia.New South Wales
LTUT733-12,Helicopsyche_4[1]Australia.Queensland
LTUT671-12,Helicopsyche_5[1]Australia.Queensland
LTUT687-12,Helicopsyche_6[1]Australia.Queensland
LTUT705-12,Helicopsyche_7[1]Australia.Queensland
LTUT672-12,Helicopsyche_8[1]Australia.Queensland
LTUT702-12,Helicopsyche_9[1]Australia.Queensland
LTUT729-12,Helicopsyche_10[1]Australia.Queensland
KKUMN416-10,Sericostoma personatum_1[1]Spain
LTUT006-11,Atriplectides ikmaleus_1[1]Australia.Queensland
OFXZT203-10,Helicopsyche cubana cubana_1[1]Cuba
OFXZT204-10,Helicopsyche cubana cubana_2[1]Cuba
KJCAD012-09,Antipodoecia turneri_1[1]Australia.Queensland
OFXZT201-10,Helicopsyche breviterga_1[1]Colombia
KKUMN079-10,Helicopsyche breviterga_2[1]Venezuela
SSTLR056-09,Molanna flavicornis_1[1]MB
KKUMN080-10,Helicopsyche camuriensis_1[1]Venezuela
OFXZT202-10,Helicopsyche camuriensis_2[1]Venezuela
LTUT685-12,Helicopsyche ptychopteryx_1[1]Australia.New South Wales
LTUT688-12,Helicopsyche ptychopteryx_2[1]Australia.New South Wales
HIEPT032-09,Helicopsyche paralimnella_1[3]NC
HIEPT030-09,Helicopsyche paralimnella_1[3]NC
HIEPT018-09,Helicopsyche paralimnella_1[3]NC
HIEPT031-09,Helicopsyche paralimnella_2[1]NC
HIEPT033-09,Helicopsyche paralimnella_3[1]NC
UMNEB367-08,Helicopsyche woytkowskii_1[2]Venezuela
UMNEB366-08,Helicopsyche woytkowskii_1[2]Venezuela
UMNEB359-08,Helicopsyche lara_1[1]Venezuela
UMNEB348-08,Helicopsyche lara_2[1]Venezuela
OFXZT198-10,Helicopsyche angulata_1[1]Venezuela
UMNEB334-08,Helicopsyche angulata_2[1]Venezuela
UMNEB331-08,Helicopsyche angulata_3[1]Colombia
UMNEB364-08,Helicopsyche angulata_4[1]Venezuela
UMNEB336-08,Helicopsyche angulata_5[1]Venezuela
GBMH6311-09,Helicopsyche murrumba_1[1]
UMNEB362-08,Helicopsyche murrumba_2[1]Australia.New South Wales
UMNEB349-08,Helicopsyche dominicana_1[1]Dominican Republic
UMNEB350-08,Helicopsyche dominicana_2[1]Dominican Republic
OFXZT208-10,Helicopsyche dominicana_3[1]Dominican Republic
OFXZT238-10,Helicopsyche septifera_1[1]Dominican Republic
OFXZT237-10,Helicopsyche septifera_2[1]Dominican Republic
KKUMN074-10,Helicopsyche brazilia_1[1]Brazil.Minas Gerais
OFXZT184-10,Helicopsyche brazilia_2[1]Brazil.Minas Gerais
BHMKK155-12,Helicopsyche bacescui_1[1]Hungary
UMNEB361-08,Helicopsyche merida_1[1]Venezuela
UMNEB628-08,Mystacopsyche longipilosa_1[1]Chile
UMNEB335-08,Helicopsyche sp. 1 VEN_1[1]Venezuela
OFXZT196-10,Helicopsyche altercoma_1[1]Dominican Republic
OFXZT194-10,Helicopsyche altercoma_2[1]Dominican Republic
OFXZT197-10,Helicopsyche altercoma_3[1]Dominican Republic
OFXZT195-10,Helicopsyche altercoma_4[1]Dominican Republic
OFXZT183-10,Microthremma patagonicum_1[1]Argentina
GBMH6326-09,Helicopsyche neocaledonia_1[1]
KKUMN075-10,Helicopsyche pandeirosa_1[1]Brazil.Minas Gerais
UMNEB360-08,Helicopsyche melanochaeta_1[2]Dominican Republic
OFXZT216-10,Helicopsyche melanochaeta_1[2]Dominican Republic
OFXZT217-10,Helicopsyche melanochaeta_2[1]Dominican Republic
KKUMN015-10,Banyallarga vicaria_1[1]Colombia
OFXZT231-10,Helicopsyche poliochaeta_1[2]Dominican Republic
OFXZT230-10,Helicopsyche poliochaeta_1[2]Dominican Republic
UMNEO093-09,Cochliopsyche clara_1[2]Brazil.Minas Gerais
UMNEO094-09,Cochliopsyche clara_1[2]Brazil.Minas Gerais
LTUT728-12,Helicopsyche curva_1[1]Australia.Queensland
LTUT682-12,Helicopsyche heacota_1[1]Australia.New South Wales
UMNEB356-08,Helicopsyche heacota_2[1]Australia.New South Wales
UMNEB357-08,Helicopsyche heacota_3[1]Australia.Australian Capital Territory
LTUT320-11,Helicopsyche heacota_4[1]Australia.New South Wales
LTUT673-12,Helicopsyche heacota_5[1]Australia.Queensland
LTUT686-12,Helicopsyche heacota_6[1]Australia.Queensland
UMNEC089-08,Helicopsyche vergelana_1[1]Nicaragua
OFTRI402-10,Helicopsyche vergelana_2[1]Grenada
UMNEC090-08,Helicopsyche vergelana_3[1]Nicaragua
OFXZT240-10,Helicopsyche vergelana_4[1]Guyana
OFXZT241-10,Helicopsyche vergelana_5[1]Guyana
UMNEO092-09,Cochliopsyche lobata_1[1]Brazil.Santa Catarina
OFTRI052-10,Helicopsyche howesi_1[1]New Zealand
OFXZT186-10,Helicopsyche lobata_1[1]Peru
KKUMN082-10,Helicopsyche cipoensis_1[1]Brazil.Minas Gerais
OFXZT239-10,Helicopsyche singularis_1[1]Puerto Rico
OFTRI028-10,Pycnocentria funerea_1[1]New Zealand
KKCAD358-07,Hydrosalpinx sericea_1[1]South Africa
KJCAD005-08,Caloca saneva_1[1]Australia.Tasmania
OFXZT226-10,Helicopsyche nigrisensilla_1[1]Dominican Republic
OFXZT227-10,Helicopsyche nigrisensilla_2[1]Dominican Republic
OFCAD176-08,Helicopsyche mexicana_1[3]AZ
OFCAD178-08,Helicopsyche mexicana_1[3]AZ
OFCAD177-08,Helicopsyche mexicana_1[3]AZ
OFXZT219-10,Helicopsyche mexicana_2[2]Mexico
OFXZT218-10,Helicopsyche mexicana_2[2]Mexico
OFCAD179-08,Helicopsyche mexicana_3[1]AZ
OFCAD180-08,Helicopsyche mexicana_4[1]AZ
NBTRI744-08,Psilotreta indecisa_1[1]NB
KKUMN076-10,Helicopsyche puyoa_1[1]Colombia
DRCAD136-09,Helicopsyche DR sp. 2_1[5]Mexico
DRCAD135-09,Helicopsyche DR sp. 2_1[5]Mexico
DRCAD134-09,Helicopsyche DR sp. 2_1[5]Mexico
DRCAD133-09,Helicopsyche DR sp. 2_1[5]Mexico
DRCAD132-09,Helicopsyche DR sp. 2_1[5]Mexico
KKUMN019-10,Contulma spinosa_1[1]Ecuador
OFTRI053-10,Helicopsyche palpalis_1[1]Seychelles
LTUT706-12,Helicopsyche tillyardi_1[1]Australia.Victoria
GBMH2608-07,Rakiura vernale_1[1]
