ProcessID,HaplotypeID
ARCAQ415-08,Limnephilus picturatus_2[34]NU
ARCAQ404-08,Limnephilus picturatus_2[34]NU
ARCAQ398-08,Limnephilus picturatus_2[34]NU
ARCAQ375-08,Limnephilus picturatus_2[34]NU
ARCAQ374-08,Limnephilus picturatus_2[34]NU
ARCAQ368-08,Limnephilus picturatus_2[34]NU
ARCAQ364-08,Limnephilus picturatus_2[34]NU
ARCAQ357-08,Limnephilus picturatus_2[34]NU
ARCAQ356-08,Limnephilus picturatus_2[34]NU
ARCAQ346-08,Limnephilus picturatus_2[34]NU
ARCAQ325-08,Limnephilus picturatus_2[34]NU
ARCAQ317-08,Limnephilus picturatus_2[34]NU
ARCAQ230-08,Limnephilus picturatus_2[34]NU
ARCAQ227-08,Limnephilus picturatus_2[34]NU
ARCAQ225-08,Limnephilus picturatus_2[34]NU
ARCAQ222-08,Limnephilus picturatus_2[34]NU
ARCAQ218-08,Limnephilus picturatus_2[34]NU
ARCAQ215-08,Limnephilus picturatus_2[34]NU
ARCAQ194-08,Limnephilus picturatus_2[34]NU
ARCAQ163-08,Limnephilus picturatus_2[34]NU
ARCAQ161-08,Limnephilus picturatus_2[34]NU
ARCAQ159-08,Limnephilus picturatus_2[34]NU
ARCAQ158-08,Limnephilus picturatus_2[34]NU
ARCAQ152-08,Limnephilus picturatus_2[34]NU
ARCAQ151-08,Limnephilus picturatus_2[34]NU
ARCAQ150-08,Limnephilus picturatus_2[34]NU
ARCAQ149-08,Limnephilus picturatus_2[34]NU
ARCAQ140-08,Limnephilus picturatus_2[34]NU
ARCAQ137-08,Limnephilus picturatus_2[34]NU
ARCAQ127-08,Limnephilus picturatus_2[34]NU
ARCAQ117-08,Limnephilus picturatus_2[34]NU
ARCAQ394-08,Limnephilus picturatus_2[34]NU
ARCAQ405-08,Limnephilus picturatus_2[34]NU
OFCAD715-08,Limnephilus picturatus_3[7]CO
DRCAD028-08,Limnephilus picturatus_3[7]CO
DRCAD027-08,Limnephilus picturatus_3[7]CO
DRCAD026-08,Limnephilus picturatus_3[7]CO
DRCAD025-08,Limnephilus picturatus_3[7]CO
DRCAD024-08,Limnephilus picturatus_3[7]CO
OFCAD717-08,Limnephilus picturatus_3[7]CO
EBTCH495-11,Limnephilus picturatus_4[5]MB
DSTRI582-07,Limnephilus picturatus_4[5]MB
EBTCH341-11,Limnephilus picturatus_4[5]MB
EBTCH340-11,Limnephilus picturatus_4[5]MB
MHTRI006-06,Limnephilus picturatus_4[5]MB
TRIFI687-12,Limnephilus picturatus_5[3]Finland|MB
DSTRI581-07,Limnephilus picturatus_5[3]Finland|MB
EBTCH338-11,Limnephilus picturatus_5[3]Finland|MB
EBTCH496-11,Limnephilus picturatus_6[2]MB
EBTCH342-11,Limnephilus picturatus_6[2]MB
DSTRI580-07,Limnephilus picturatus_7[2]MB
CUTLV368-09,Limnephilus picturatus_7[2]MB
TRIFI361-11,Limnephilus picturatus_8[1]Finland
KKCAD569-09,Limnephilus picturatus_9[1]Iceland
