ProcessID,HaplotypeID
NBTRI219-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI218-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI217-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI216-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI215-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI214-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI212-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI211-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI208-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI203-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI158-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI156-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI155-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI154-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI153-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI151-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI150-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI137-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI075-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI073-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD475-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD473-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD469-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD462-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD430-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD424-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD335-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD269-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
GUCAD002-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
GSEPT062-09,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
ELPYO046-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
PKCAD220-07,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD628-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD209-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI213-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD286-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD273-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI160-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD301-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD312-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD288-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD231-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI157-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD334-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD319-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD275-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD270-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
GUCAD021-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD302-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD265-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI236-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI152-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD264-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI235-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBTRI159-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD622-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
UMNEB272-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD619-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
GUCAD038-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
NBCAD612-08,Micrasema rusticum_1[97]KY|MN|NB|ON|VA
PKCAD742-08,Micrasema rusticum_2[1]TN
NBCAD303-08,Micrasema rusticum_3[1]NB
MDA860-09,Micrasema rusticum_4[1]VA
OFCAD068-08,Brachycentrus incanus_1[3]ON
OFCAD067-08,Brachycentrus incanus_1[3]ON
OFCAD066-08,Brachycentrus incanus_1[3]ON
EVCAD573-07,Brachycentrus sp. BIOUG01_1[11]NB|NS
EVCAD572-07,Brachycentrus sp. BIOUG01_1[11]NB|NS
EVCAD571-07,Brachycentrus sp. BIOUG01_1[11]NB|NS
EVCAD569-07,Brachycentrus sp. BIOUG01_1[11]NB|NS
ECFOM160-10,Brachycentrus sp. BIOUG01_1[11]NB|NS
ECFOM155-10,Brachycentrus sp. BIOUG01_1[11]NB|NS
ECFOM100-10,Brachycentrus sp. BIOUG01_1[11]NB|NS
ECFOM095-10,Brachycentrus sp. BIOUG01_1[11]NB|NS
ECFOM075-10,Brachycentrus sp. BIOUG01_1[11]NB|NS
ECCAD656-10,Brachycentrus sp. BIOUG01_1[11]NB|NS
ECFOM149-10,Brachycentrus sp. BIOUG01_1[11]NB|NS
EVCAD570-07,Brachycentrus sp. BIOUG01_2[1]NB
ECFOM148-10,Brachycentrus sp. BIOUG01_3[1]NB
NBTRI127-08,Goera fuscula_1[1]NB
OFCAD098-08,Micrasema (gelidum) gentile_1[1]AK
OFTRI001-10,Eobrachycentrus vernalis_1[2]Japan
OFTRI002-10,Eobrachycentrus vernalis_1[2]Japan
JPTRI050-10,Eobrachycentrus vernalis_2[1]Japan
NZTRI172-10,Kokiria miharo_1[1]New Zealand
CSUTR067-10,Pseudostenophylax edwardsi_1[1]CA
OFCAD077-08,Brachycentrus occidentalis_1[2]AR
OFCAD076-08,Brachycentrus occidentalis_1[2]AR
UMNEA024-08,Brachycentrus occidentalis_2[1]MN
UMNEA023-08,Brachycentrus occidentalis_3[1]MN
OFCAD078-08,Brachycentrus occidentalis_4[1]AR
OFCAD081-08,Eobrachycentrus gelidae_1[1]OR
SMTRI011-10,Micrasema rickeri_1[1]NC
PKCAD766-08,Brachycentrus lateralis_1[3]TN|VA
OFCAD070-08,Brachycentrus lateralis_1[3]TN|VA
OFCAD069-08,Brachycentrus lateralis_1[3]TN|VA
UMNEB822-08,Micrasema charonis_1[3]NC|TN
SMCAD222-07,Micrasema charonis_1[3]NC|TN
SMCAD189-07,Micrasema charonis_1[3]NC|TN
CBCAD049-10,Micrasema charonis_2[3]NS
CBCAD045-10,Micrasema charonis_2[3]NS
CBCAD043-10,Micrasema charonis_2[3]NS
OFCAD094-08,Micrasema charonis_3[1]PE
OFCAD093-08,Micrasema charonis_4[1]NB
SMCAD190-07,Micrasema charonis_5[1]TN
CRCAD041-07,Micrasema charonis_6[1]NC
UMNEB269-08,Micrasema charonis_7[1]NC
CBCAD044-10,Micrasema charonis_8[1]NS
OFCAD091-08,Micrasema charonis_9[1]VA
FLCAD030-08,Micrasema AR n. sp. US1_1[1]FL
FLCAD161-09,Micrasema AR n. sp. US1_2[1]FL
FLCAD110-09,Micrasema AR n. sp. US1_3[1]FL
VCTRI177-10,Brachycentrus americanus_1[42]MB|MN
VCTRI160-10,Brachycentrus americanus_1[42]MB|MN
VCTRI095-10,Brachycentrus americanus_1[42]MB|MN
VCTRI021-10,Brachycentrus americanus_1[42]MB|MN
VCTRI020-10,Brachycentrus americanus_1[42]MB|MN
VCTRI019-10,Brachycentrus americanus_1[42]MB|MN
VCTRI016-10,Brachycentrus americanus_1[42]MB|MN
VCTRI015-10,Brachycentrus americanus_1[42]MB|MN
VCTRI014-10,Brachycentrus americanus_1[42]MB|MN
VCTRI011-10,Brachycentrus americanus_1[42]MB|MN
VCTRI009-10,Brachycentrus americanus_1[42]MB|MN
VCTRI008-10,Brachycentrus americanus_1[42]MB|MN
VCTRI007-10,Brachycentrus americanus_1[42]MB|MN
VCTRI006-10,Brachycentrus americanus_1[42]MB|MN
VCTRI004-10,Brachycentrus americanus_1[42]MB|MN
VCTLS069-09,Brachycentrus americanus_1[42]MB|MN
VCTLS054-09,Brachycentrus americanus_1[42]MB|MN
UMNEB738-08,Brachycentrus americanus_1[42]MB|MN
EBTCH284-11,Brachycentrus americanus_1[42]MB|MN
EBTCH010-11,Brachycentrus americanus_1[42]MB|MN
EBTCH009-11,Brachycentrus americanus_1[42]MB|MN
EBTCH007-11,Brachycentrus americanus_1[42]MB|MN
EBTCH004-11,Brachycentrus americanus_1[42]MB|MN
EBTCH001-11,Brachycentrus americanus_1[42]MB|MN
CUTRI144-09,Brachycentrus americanus_1[42]MB|MN
CUTRI143-09,Brachycentrus americanus_1[42]MB|MN
CUTRI097-09,Brachycentrus americanus_1[42]MB|MN
CUTRI069-09,Brachycentrus americanus_1[42]MB|MN
CUTRI045-09,Brachycentrus americanus_1[42]MB|MN
CUTLV465-09,Brachycentrus americanus_1[42]MB|MN
CUTLV298-09,Brachycentrus americanus_1[42]MB|MN
CUTLV054-09,Brachycentrus americanus_1[42]MB|MN
CUTLV052-09,Brachycentrus americanus_1[42]MB|MN
CUTLV051-09,Brachycentrus americanus_1[42]MB|MN
CUCAD715-07,Brachycentrus americanus_1[42]MB|MN
CUCAD714-07,Brachycentrus americanus_1[42]MB|MN
CUCAD713-07,Brachycentrus americanus_1[42]MB|MN
CUCAD712-07,Brachycentrus americanus_1[42]MB|MN
CUCAD711-07,Brachycentrus americanus_1[42]MB|MN
CUCAD710-07,Brachycentrus americanus_1[42]MB|MN
UMNEB739-08,Brachycentrus americanus_1[42]MB|MN
CUTLV466-09,Brachycentrus americanus_1[42]MB|MN
UMNEA014-08,Brachycentrus americanus_2[18]AB|ID|MT
UMNEA012-08,Brachycentrus americanus_2[18]AB|ID|MT
UMNEA011-08,Brachycentrus americanus_2[18]AB|ID|MT
UMNEA009-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD186-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD181-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD180-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD179-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD138-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD123-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD118-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD084-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD083-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD081-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD080-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD079-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD073-08,Brachycentrus americanus_2[18]AB|ID|MT
ABCAD049-08,Brachycentrus americanus_2[18]AB|ID|MT
VCTLS022-09,Brachycentrus americanus_3[12]MB
VCTLS021-09,Brachycentrus americanus_3[12]MB
VCTLS018-09,Brachycentrus americanus_3[12]MB
VCTLS014-09,Brachycentrus americanus_3[12]MB
VCTLS013-09,Brachycentrus americanus_3[12]MB
EBTCH006-11,Brachycentrus americanus_3[12]MB
EBTCH005-11,Brachycentrus americanus_3[12]MB
CUTLV350-09,Brachycentrus americanus_3[12]MB
VCTLS015-09,Brachycentrus americanus_3[12]MB
EBTCH281-11,Brachycentrus americanus_3[12]MB
EBTCH285-11,Brachycentrus americanus_3[12]MB
EBTCH282-11,Brachycentrus americanus_3[12]MB
CUTLV239-09,Brachycentrus americanus_4[7]MB
CUTLV240-09,Brachycentrus americanus_4[7]MB
CUCAD709-07,Brachycentrus americanus_4[7]MB
CUTLV297-09,Brachycentrus americanus_4[7]MB
EBTCH008-11,Brachycentrus americanus_4[7]MB
VCTRI183-10,Brachycentrus americanus_4[7]MB
EBTCH002-11,Brachycentrus americanus_4[7]MB
VCTLS055-09,Brachycentrus americanus_5[5]MB
CUTLV263-09,Brachycentrus americanus_5[5]MB
EBTCH283-11,Brachycentrus americanus_5[5]MB
VCTRI091-10,Brachycentrus americanus_5[5]MB
CUTRI111-09,Brachycentrus americanus_5[5]MB
MGCAD050-08,Brachycentrus americanus_6[4]Mongolia
MGCAD048-08,Brachycentrus americanus_6[4]Mongolia
MGCAD047-08,Brachycentrus americanus_6[4]Mongolia
MGCAD045-08,Brachycentrus americanus_6[4]Mongolia
UTCAD005-10,Brachycentrus americanus_7[3]UT
UTCAD004-10,Brachycentrus americanus_7[3]UT
UMNEA015-08,Brachycentrus americanus_7[3]UT
MGCAD044-08,Brachycentrus americanus_8[3]Mongolia
MGCAD046-08,Brachycentrus americanus_8[3]Mongolia
MGCAD049-08,Brachycentrus americanus_8[3]Mongolia
HMKKT290-10,Brachycentrus americanus_9[3]Kyrgyzstan
HMKKT1006-11,Brachycentrus americanus_9[3]Kyrgyzstan
HMKKT007-10,Brachycentrus americanus_9[3]Kyrgyzstan
UMNEA013-08,Brachycentrus americanus_10[2]BC|WY
LBCG2335-09,Brachycentrus americanus_10[2]BC|WY
ABCAD211-08,Brachycentrus americanus_11[2]AB
ABCAD158-08,Brachycentrus americanus_11[2]AB
CUTLV349-09,Brachycentrus americanus_12[2]MB
EBTCH003-11,Brachycentrus americanus_12[2]MB
KKCAD267-07,Brachycentrus americanus_13[1]WY
UTCAD003-10,Brachycentrus americanus_14[1]UT
