ProcessID,HaplotypeID
CBCAD185-10,Helicopsyche borealis_1[1]NS
OFXZT020-10,Phylloicus paucartambo_1[1]Peru
UMNEO088-09,Phylloicus angustior_1[1]Brazil.Sao Paulo
MPBZT071-09,Phylloicus angustior_2[1]Brazil.
MPBZT013-09,Phylloicus angustior_3[1]Brazil.Minas Gerais
UMNEO086-09,Phylloicus angustior_4[1]Brazil.Minas Gerais
OFXZT077-10,Phylloicus angustior_5[1]Brazil.Minas Gerais
UMNEO085-09,Phylloicus angustior_6[1]Brazil.Minas Gerais
OFXZT017-10,Phylloicus nigripennis_1[1]Costa Rica
OFXZT013-10,Phylloicus lituratus_1[1]Costa Rica
OFXZT012-10,Phylloicus lituratus_2[1]Ecuador
OFXZT011-10,Phylloicus lituratus_3[1]Ecuador
OFXZT065-10,Phylloicus abdominalis_1[1]Brazil.
UMNEO084-09,Phylloicus abdominalis_2[1]Brazil.Santa Catarina
UMNEB628-08,Mystacopsyche longipilosa_1[1]Chile
SOCAD039-10,Calamoceratidae_1[1]Nigeria
AMII159-08,Calamoceratidae_2[1]MD
AMII058-08,Calamoceratidae_3[1]MD
CNCAD635-09,Calamoceratidae_4[1]China.Guangxi
OFXZT019-10,Phylloicus passulatus_1[1]Venezuela
KKUMN023-10,Anisocentropus bellus_1[1]Malaysia
PKCAD789-08,Heteroplectron americanum_1[2]NC
CRCAD042-07,Heteroplectron americanum_1[2]NC
AMIE130-07,Heteroplectron americanum_2[1]MD
MBSS009-08,Heteroplectron americanum_3[1]MD
MBSS010-08,Heteroplectron americanum_4[1]MD
MDA866-09,Heteroplectron americanum_5[1]NC
AMII135-08,Heteroplectron americanum_6[1]MD
AMIE172-07,Heteroplectron americanum_7[1]MD
PKCAD255-07,Heteroplectron americanum_8[1]SC
UMNEB015-08,Heteroplectron americanum_9[1]TN
PKCAD004-07,Heteroplectron americanum_10[1]VA
OFTRI015-10,Chathamia integripennis_1[1]New Zealand
OFXZT008-10,Phylloicus flinti_1[1]Peru
OFXZT006-10,Phylloicus flinti_2[1]Brazil.Rondonia
OFXZT007-10,Phylloicus flinti_3[1]Brazil.Rondonia
OFXZT005-10,Phylloicus flinti_4[1]Peru
OFTRI028-10,Pycnocentria funerea_1[1]New Zealand
VAQT402-09,Anisocentropus banghaasi_1[2]Australia.Queensland
VAQT714-09,Anisocentropus banghaasi_1[2]Australia.Queensland
VAQT1100-10,Anisocentropus banghaasi_2[1]Australia.Queensland
LTUT165-11,Anisocentropus banghaasi_3[1]Australia.Queensland
UMNEB001-08,Anisocentropus banghaasi_4[1]Australia.Queensland
OFXZT057-10,Banyallarga loxana_1[1]Peru
OFXZT056-10,Banyallarga loxana_2[1]Peru
OFXZT058-10,Banyallarga loxana_3[1]Ecuador
OFXZT059-10,Banyallarga loxana_4[1]Ecuador
OFXZT009-10,Phylloicus hansoni_1[1]Venezuela
UMNEB025-08,Phylloicus hansoni_2[1]Venezuela
UMNEB023-08,Phylloicus hansoni_3[1]Venezuela
UMNEB024-08,Phylloicus hansoni_4[1]Venezuela
UMNEO091-09,Phylloicus priapulus_1[1]Costa Rica
KKCAD366-07,Petrothrincus triangularis_1[1]South Africa
UMNEB017-08,Phylloicus blahniki_1[1]Costa Rica
UMNEB013-08,Banyallarga sp. 1 col_1[2]Colombia
UMNEB014-08,Banyallarga sp. 1 col_1[2]Colombia
LTUT006-11,Atriplectides ikmaleus_1[1]Australia.Queensland
VAQT744-09,Anisocentropus latifascia_1[5]Australia.Queensland
VAQT743-09,Anisocentropus latifascia_1[5]Australia.Queensland
VAQT742-09,Anisocentropus latifascia_1[5]Australia.Queensland
VAQT1031-10,Anisocentropus latifascia_1[5]Australia.Queensland
VAQT354-09,Anisocentropus latifascia_1[5]Australia.Queensland
UMNEB005-08,Anisocentropus latifascia_2[1]Australia.Queensland
