ProcessID,HaplotypeID
LTUT1003-12,Apsilochorema obliquum_3[1]Australia.Queensland
LTUT1002-12,Apsilochorema obliquum_4[1]Australia.Victoria
NZTRI027-09,Edpercivalia schistaria_1[1]New Zealand
KKNEA010-09,Rhyacophila alexanderi_1[1]ID
KKNEA011-09,Rhyacophila alexanderi_2[1]ID
HMTRI348-09,Rhyacophila aurata_1[8]Austria
HMKKT941-11,Rhyacophila aurata_1[8]Austria
HMKKT607-10,Rhyacophila aurata_1[8]Austria
HMKKT486-10,Rhyacophila aurata_1[8]Austria
HMKKT484-10,Rhyacophila aurata_1[8]Austria
HMKKT413-10,Rhyacophila aurata_1[8]Austria
HMKKT198-10,Rhyacophila aurata_1[8]Austria
HMKKT145-10,Rhyacophila aurata_1[8]Austria
HMTRI270-09,Rhyacophila aurata_2[3]Austria|Italy
HMTRI141-08,Rhyacophila aurata_2[3]Austria|Italy
HMKKT485-10,Rhyacophila aurata_2[3]Austria|Italy
HMTRI140-08,Rhyacophila aurata_3[2]Italy
HMKKT139-10,Rhyacophila aurata_3[2]Italy
HMKKT410-10,Rhyacophila aurata_4[2]Italy
HMTRI143-08,Rhyacophila aurata_4[2]Italy
HMTRI142-08,Rhyacophila aurata_5[1]Italy
HMKKT483-10,Rhyacophila aurata_6[1]Austria
HMKKT412-10,Rhyacophila aurata_7[1]Austria
FBCAD072-10,Rhyacophila aurata_8[1]Germany
PKCAD703-08,Rhyacophila perda_1[2]OR
NECAD399-08,Rhyacophila perda_1[2]OR
OFTRI356-10,Rhyacophila transquilla_1[1]Japan
OFTRI355-10,Rhyacophila transquilla_2[1]Japan
UMNEB073-08,Atopsyche majada_1[2]Costa Rica
UMNEB074-08,Atopsyche majada_1[2]Costa Rica
UMNEB076-08,Atopsyche majada_2[1]Costa Rica
UMNEB071-08,Atopsyche majada_3[1]Costa Rica
OFXZT273-10,Atopsyche majada_4[1]Costa Rica
UMNEB075-08,Atopsyche majada_5[1]Costa Rica
LTUT362-11,Psyllobetina attunga_1[1]Australia.Victoria
LTUT361-11,Psyllobetina attunga_2[1]Australia.Victoria
LTUT363-11,Psyllobetina attunga_3[1]Australia.Victoria
LTUT360-11,Psyllobetina attunga_4[1]Australia.Victoria
LTUT596-12,Psyllobetina attunga_5[1]Australia.Victoria
UMNEO044-09,Atopsyche erigia_1[4]Brazil.Minas Gerais|Brazil.Sao Paulo
UMNEO042-09,Atopsyche erigia_1[4]Brazil.Minas Gerais|Brazil.Sao Paulo
UMNEO030-09,Atopsyche erigia_1[4]Brazil.Minas Gerais|Brazil.Sao Paulo
UMNEB064-08,Atopsyche erigia_1[4]Brazil.Minas Gerais|Brazil.Sao Paulo
UMNEO043-09,Atopsyche erigia_2[1]Brazil.Sao Paulo
OFCAD182-08,Atopsyche erigia_3[1]TX
OFCAD181-08,Atopsyche erigia_4[1]TX
KKUMN367-10,Rhyacophila chandleri_1[1]OR
OFXZT315-10,Clavichorema chiloeanum_1[2]Chile
OFXZT314-10,Clavichorema chiloeanum_1[2]Chile
NECAD428-08,Rhyacophila cf. vedra_1[1]OR
HMTRI028-08,Rhyacophila orghidani_1[1]Romania
CNTLV025-09,Rhyacophila XZ sp. CN8_1[1]China.Sichuan
DRCAD575-10,Rhyacophila asciata_1[1]Austria
NECAD569-08,Rhyacophila vaefes_1[1]WA
UMNEA764-08,Rhyacophila vaefes_2[1]OR
HMTRI450-09,Rhyacophila dorsalis acutidens_1[3]France|Italy
BHMKK246-12,Rhyacophila dorsalis acutidens_1[3]France|Italy
BHMKK219-12,Rhyacophila dorsalis acutidens_1[3]France|Italy
NZTRI342-11,Hydrochorema sp. C_1[1]New Zealand
FBAQU280-09,Rhyacophila praemorsa_1[1]Germany
HMKKT856-11,Rhyacophila praemorsa_2[1]Austria
KKCAD523-09,Rhyacophila sp. 1_1[1]Spain
NZTRI357-11,Tiphobiosis plicosta_1[1]New Zealand
GBMH0795-06,Apsilochorema hwangi_1[1]
OFTRI372-10,Rhyacophila kaltatica grp._1[1]Japan
KJCAD017-09,Microchorema extensum_1[1]Chile
KKUMN087-10,Microchorema extensum_2[1]Chile
OFXZT257-10,Atopsyche huanucu_1[1]Ecuador
UMNEB067-08,Atopsyche huanucu_2[1]Venezuela
OFXZT305-10,Cailloma lucidula_1[2]Ecuador
OFXZT304-10,Cailloma lucidula_1[2]Ecuador
OFXZT306-10,Cailloma lucidula_2[1]Ecuador
JPCAD174-08,Rhyacophila arefini_1[4]Japan
JPCAD173-08,Rhyacophila arefini_1[4]Japan
JPCAD172-08,Rhyacophila arefini_1[4]Japan
JPCAD171-08,Rhyacophila arefini_1[4]Japan
OFXZT270-10,Atopsyche lobosa_1[2]Ecuador
OFXZT272-10,Atopsyche lobosa_1[2]Ecuador
OFXZT271-10,Atopsyche lobosa_2[1]Ecuador
UMNEO053-09,Atopsyche lobosa_3[1]Colombia
OFTRI436-10,Atopsyche lobosa_4[1]Peru
LTUT353-11,Megagota necopina_1[2]Australia.Victoria
LTUT352-11,Megagota necopina_1[2]Australia.Victoria
LTUT355-11,Megagota necopina_2[1]Australia.Victoria
LTUT354-11,Megagota necopina_3[1]Australia.Victoria
KKCAD524-09,Rhyacophila sp. A_1[1]Spain
OFXZT334-10,Rheochorema robustum_1[1]Chile
OFXZT335-10,Rheochorema robustum_2[1]Chile
OFKMK054-09,Rheochorema robustum_3[1]Argentina
OFXZT242-10,Atopsyche apurimac_1[1]Brazil.
UMNEB066-08,Atopsyche chimpuocllo_1[1]Costa Rica
UMNEB055-08,Atopsyche chimpuocllo_2[1]Costa Rica
UMNEB054-08,Atopsyche chimpuocllo_3[1]Costa Rica
UMNEB056-08,Atopsyche chimpuocllo_4[1]Costa Rica
OFXZT254-10,Atopsyche huainacapac_1[1]Costa Rica
UMNEO046-09,Atopsyche huainacapac_2[1]Costa Rica
NZCAD114-05,Neurochorema armstrongi_1[3]New Zealand
NZCAD052-05,Neurochorema armstrongi_1[3]New Zealand
KKCAD182-07,Neurochorema armstrongi_1[3]New Zealand
NZCAD123-05,Neurochorema armstrongi_2[1]New Zealand
OFTRI093-10,Neurochorema armstrongi_3[1]New Zealand
NZCAD122-05,Neurochorema armstrongi_4[1]New Zealand
NZCAD113-05,Neurochorema armstrongi_5[1]New Zealand
OFTRI438-10,Atopsyche explanata_1[1]Peru
LTUT1009-12,Austrochorema alpinum_1[1]Australia.Victoria
NZTRI101-09,Edpercivalia shandi_1[6]New Zealand
NZTRI100-09,Edpercivalia shandi_1[6]New Zealand
NZTRI098-09,Edpercivalia shandi_1[6]New Zealand
NZTRI097-09,Edpercivalia shandi_1[6]New Zealand
NZTRI102-09,Edpercivalia shandi_1[6]New Zealand
NZTRI103-09,Edpercivalia shandi_1[6]New Zealand
NZTRI099-09,Edpercivalia shandi_2[2]New Zealand
NZTRI096-09,Edpercivalia shandi_2[2]New Zealand
NZTRI095-09,Edpercivalia shandi_3[1]New Zealand
OFTRI071-10,Hydrobiosis johnsi_1[1]New Zealand
NZCAD039-05,Hydrobiosis johnsi_2[1]New Zealand
LTUT911-12,Taschorema asmanum_1[2]Australia.Tasmania
LTUT909-12,Taschorema asmanum_1[2]Australia.Tasmania
LTUT910-12,Taschorema asmanum_2[1]Australia.Tasmania
OFTRI368-10,Rhyacophila OF sp. JP2_1[1]Japan
OFKMK048-09,Pomphochorema chilensis_1[2]Chile
KJCAD022-09,Pomphochorema chilensis_1[2]Chile
TRIFI703-12,Rhyacophila obliterata_1[3]Finland|Norway
